accuracy_average_vl,accuracy_sd_vl,average_tr_error_best_vl,learning_rate,regularization,momentum,activation_hidden,weight_init,topology
0.30634256,0.01176814,0.13781896,0.08,0.001,0.8,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(10, 5, 5)"
0.31433748,0.01250757,0.14301911,0.08,0.001,1.0,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(10, 10)"
0.30263392,0.01210886,0.13459672,0.08,0.001,1.0,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(5, 5, 5)"
0.31763176,0.00897029,0.14435395,0.08,0.001,1.0,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(20, 20)"
0.29915047,0.01241314,0.13396355,0.08,0.001,1.0,<class 'activation_function.Relu'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(10, 10)"
0.30321548,0.01194721,0.13558307,0.08,0.001,1.0,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(10, 5, 5)"
0.29269922,0.01370831,0.13334145,0.08,0.001,1.0,<class 'activation_function.Relu'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(5, 5, 5)"
0.29876444,0.01224895,0.13148618,0.08,0.001,1.0,<class 'activation_function.Relu'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(20, 20)"
0.31024573,0.01066259,0.13859723,0.08,0.001,1.0,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(10, 10)"
0.28316771,0.013283,0.12422293,0.08,0.001,1.0,<class 'activation_function.Relu'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(10, 5, 5)"
0.30422147,0.01050402,0.13556841,0.08,0.001,1.0,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(5, 5, 5)"
0.32140164,0.00799227,0.14544128,0.08,0.001,1.0,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(20, 20)"
0.30411429,0.01352507,0.13577622,0.08,0.001,1.0,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(10, 10)"
0.29419412,0.0105114,0.12894448,0.08,0.001,1.0,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(10, 5, 5)"
0.33421295,0.00705591,0.15692485,0.08,0.001,1.0,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(5, 5, 5)"
0.30278339,0.01529936,0.13502945,0.08,0.001,1.0,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(20, 20)"
0.29779673,0.01392166,0.13567101,0.08,0.001,1.0,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(10, 5, 5)"
0.33914546,0.00994398,0.16145573,0.08,0.0025,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(10, 10)"
0.31820925,0.01009904,0.14848092,0.08,0.0025,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(5, 5, 5)"
0.3514735,0.00870982,0.17156037,0.08,0.0025,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(20, 20)"
0.33142683,0.00892704,0.15560905,0.08,0.0025,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(10, 5, 5)"
0.30788046,0.01309165,0.14391764,0.08,0.0025,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(10, 10)"
0.30560308,0.01295536,0.14534417,0.08,0.0025,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(5, 5, 5)"
0.3059847,0.0116757,0.13992821,0.08,0.0025,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(20, 20)"
0.32326636,0.01185493,0.15518361,0.08,0.0025,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(10, 5, 5)"
0.33225834,0.00834237,0.15669075,0.08,0.0025,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(10, 10)"
0.31967579,0.01004359,0.14925382,0.08,0.0025,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(5, 5, 5)"
0.34325367,0.00892241,0.16588205,0.08,0.0025,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(20, 20)"
0.31598894,0.01240127,0.14552033,0.08,0.0025,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(10, 5, 5)"
0.30720168,0.0120818,0.1424067,0.08,0.0025,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(10, 10)"
0.30887341,0.01110233,0.14351915,0.08,0.0025,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(5, 5, 5)"
0.31009353,0.01367102,0.1423473,0.08,0.0025,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(20, 20)"
0.30169283,0.01361858,0.14235094,0.08,0.0025,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(10, 5, 5)"
0.33119096,0.01016895,0.15712408,0.08,0.0025,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(10, 10)"
0.31242264,0.01241786,0.14275658,0.08,0.0025,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(5, 5, 5)"
0.34106458,0.0104392,0.16406492,0.08,0.0025,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(20, 20)"
0.31874412,0.01092115,0.14675893,0.08,0.0025,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(10, 5, 5)"
0.3025228,0.01306404,0.1395921,0.08,0.0025,0.8,<class 'activation_function.Relu'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(10, 10)"
0.3020703,0.01474441,0.1433756,0.08,0.0025,0.8,<class 'activation_function.Relu'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(5, 5, 5)"
0.30182017,0.01270432,0.13657162,0.08,0.0025,0.8,<class 'activation_function.Relu'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(20, 20)"
0.30200172,0.01502211,0.14262086,0.08,0.0025,0.8,<class 'activation_function.Relu'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(10, 5, 5)"
0.3343441,0.00954061,0.15711724,0.08,0.0025,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(10, 10)"
0.32217436,0.01136065,0.14951696,0.08,0.0025,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(5, 5, 5)"
0.3348473,0.00997211,0.15735403,0.08,0.0025,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(20, 20)"
0.31308876,0.01104573,0.14259339,0.08,0.0025,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(10, 5, 5)"
0.3057566,0.01275497,0.13827952,0.08,0.0025,0.8,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(10, 10)"
0.3087751,0.01183945,0.14198729,0.08,0.0025,0.8,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(5, 5, 5)"
0.30058421,0.0146143,0.13875777,0.08,0.0025,0.8,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(20, 20)"
0.32163951,0.00894355,0.14842438,0.08,0.0025,0.8,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(10, 5, 5)"
0.3317806,0.00949875,0.15530971,0.08,0.0025,1.0,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(10, 10)"
0.3088464,0.01165541,0.13907046,0.08,0.0025,1.0,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(5, 5, 5)"
0.33587881,0.00941348,0.1595068,0.08,0.0025,1.0,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(20, 20)"
0.31499599,0.01026966,0.14584787,0.08,0.0025,1.0,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(10, 5, 5)"
0.29788271,0.0126086,0.13579021,0.08,0.0025,1.0,<class 'activation_function.Relu'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(10, 10)"
0.33563569,0.02566723,0.15239921,0.08,0.0025,1.0,<class 'activation_function.Relu'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(5, 5, 5)"
0.29886306,0.01393427,0.13534581,0.08,0.0025,1.0,<class 'activation_function.Relu'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(20, 20)"
0.56122749,0.09814765,0.21069298,0.08,0.0025,1.0,<class 'activation_function.Relu'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(10, 5, 5)"
0.33061888,0.009052,0.15312163,0.08,0.0025,1.0,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(10, 10)"
0.31026898,0.00980431,0.14040899,0.08,0.0025,1.0,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(5, 5, 5)"
0.32884919,0.00835517,0.15284809,0.08,0.0025,1.0,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(20, 20)"
0.30492357,0.00995068,0.13822658,0.08,0.0025,1.0,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(10, 5, 5)"
0.30336399,0.01105621,0.1393233,0.08,0.0025,1.0,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(10, 10)"
0.30747102,0.01228907,0.14133043,0.08,0.0025,1.0,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(5, 5, 5)"
0.30032478,0.01395195,0.13617747,0.08,0.0025,1.0,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(20, 20)"
0.30027617,0.01209585,0.13808038,0.08,0.0025,1.0,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(10, 5, 5)"
0.35788343,0.00916573,0.18065166,0.08,0.005,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(10, 10)"
0.34659088,0.00856922,0.1728226,0.08,0.005,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(5, 5, 5)"
0.37704441,0.00810096,0.19433077,0.08,0.005,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(20, 20)"
0.34468186,0.00970251,0.1698855,0.08,0.005,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(10, 5, 5)"
0.31784909,0.01024583,0.15279019,0.08,0.005,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(10, 10)"
0.31119324,0.0110924,0.15102776,0.08,0.005,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(5, 5, 5)"
0.31327666,0.01202333,0.14853355,0.08,0.005,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(20, 20)"
0.31722766,0.00992352,0.15431612,0.08,0.005,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(10, 5, 5)"
0.35021593,0.00995828,0.17434572,0.08,0.005,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(10, 10)"
0.34421207,0.00999813,0.17194195,0.08,0.005,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(5, 5, 5)"
0.35646386,0.00928852,0.17901633,0.08,0.005,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(20, 20)"
0.34234247,0.00936922,0.17056195,0.08,0.005,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(10, 5, 5)"
0.31782135,0.01182065,0.15351787,0.08,0.005,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(10, 10)"
0.33804266,0.00686204,0.16934271,0.08,0.005,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(5, 5, 5)"
0.31450868,0.01220608,0.15098607,0.08,0.005,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(20, 20)"
0.32160728,0.01124893,0.15652153,0.08,0.005,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(10, 5, 5)"
0.35033761,0.00981801,0.17288308,0.08,0.005,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(10, 10)"
