accuracy_average_vl,accuracy_sd_vl,average_tr_error_best_vl,learning_rate,regularization,momentum,activation_hidden,weight_init,topology
0.31834213,0.01554838,0.13870802,0.05,0,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(20, 20)"
0.35145365,0.00767707,0.16390055,0.05,0,0.4,<class 'activation_function.TanH'>,<function he_initializer at 0x0000026AC72D3F70>,"(10, 10)"
0.42984855,0.0075492,0.23923191,0.05,0,0.4,<class 'activation_function.TanH'>,<function he_initializer at 0x0000026AC72D3F70>,"(15,)"
0.31890923,0.01297621,0.14373539,0.05,0,0.4,<class 'activation_function.Relu'>,<function he_initializer at 0x0000026AC72D3F70>,"(10, 10)"
0.42984849,0.00754908,0.23868504,0.05,0,0.4,<class 'activation_function.Relu'>,<function he_initializer at 0x0000026AC72D3F70>,"(15,)"
0.33638245,0.0070229,0.14749952,0.05,0,0.4,<class 'activation_function.TanH'>,<function he_initializer at 0x0000026AC72D3F70>,"(20, 20)"
0.31375298,0.0157334,0.13975844,0.05,0,0.4,<class 'activation_function.Relu'>,<function he_initializer at 0x0000026AC72D3F70>,"(20, 20)"
0.32379617,0.00634256,0.14357849,0.05,0,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(10, 10)"
0.42984851,0.00754896,0.23882367,0.05,0,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(15,)"
0.31028306,0.01238339,0.13712723,0.05,0,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(10, 10)"
0.42984852,0.00754896,0.23853137,0.05,0,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(15,)"
0.32898963,0.01254904,0.14336865,0.05,0,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(20, 20)"
0.31200231,0.01715431,0.13492689,0.05,0,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(20, 20)"
0.31328123,0.0108799,0.13840587,0.05,0,0.8,<class 'activation_function.TanH'>,<function he_initializer at 0x0000026AC72D3F70>,"(10, 10)"
0.42984852,0.00754896,0.23879135,0.05,0,0.8,<class 'activation_function.TanH'>,<function he_initializer at 0x0000026AC72D3F70>,"(15,)"
0.30800315,0.01575256,0.14037838,0.05,0,0.8,<class 'activation_function.Relu'>,<function he_initializer at 0x0000026AC72D3F70>,"(10, 10)"
0.42984852,0.00754896,0.23853408,0.05,0,0.8,<class 'activation_function.Relu'>,<function he_initializer at 0x0000026AC72D3F70>,"(15,)"
0.3278328,0.00328991,0.14131853,0.05,0,0.8,<class 'activation_function.TanH'>,<function he_initializer at 0x0000026AC72D3F70>,"(20, 20)"
0.31349174,0.01439115,0.13898205,0.05,0,0.8,<class 'activation_function.Relu'>,<function he_initializer at 0x0000026AC72D3F70>,"(20, 20)"
0.39524351,0.01001281,0.21597572,0.05,0.005,0,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(10, 10)"
0.4330592,0.00946421,0.2450657,0.05,0.005,0,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(15,)"
0.3433115,0.00944175,0.1748739,0.05,0.005,0,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(10, 10)"
0.43305921,0.00946417,0.24501381,0.05,0.005,0,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(15,)"
0.41860662,0.00946059,0.23546283,0.05,0.005,0,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(20, 20)"
0.34349826,0.00895672,0.17617155,0.05,0.005,0,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(20, 20)"
0.3959877,0.00922228,0.21778077,0.05,0.005,0,<class 'activation_function.TanH'>,<function he_initializer at 0x0000026AC72D3F70>,"(10, 10)"
0.43305921,0.00946417,0.24547302,0.05,0.005,0,<class 'activation_function.TanH'>,<function he_initializer at 0x0000026AC72D3F70>,"(15,)"
0.34970838,0.0081138,0.18166444,0.05,0.005,0,<class 'activation_function.Relu'>,<function he_initializer at 0x0000026AC72D3F70>,"(10, 10)"
0.40671098,0.01006378,0.2257173,0.05,0.005,0,<class 'activation_function.TanH'>,<function he_initializer at 0x0000026AC72D3F70>,"(20, 20)"
0.43305921,0.00946418,0.24491368,0.05,0.005,0,<class 'activation_function.Relu'>,<function he_initializer at 0x0000026AC72D3F70>,"(15,)"
0.3413166,0.00932784,0.1740843,0.05,0.005,0,<class 'activation_function.Relu'>,<function he_initializer at 0x0000026AC72D3F70>,"(20, 20)"
0.36636929,0.010068,0.18957903,0.05,0.005,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(10, 10)"
0.43137978,0.00909562,0.24234873,0.05,0.005,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(15,)"
0.33097686,0.00942352,0.16392116,0.05,0.005,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(10, 10)"
0.43137978,0.00909562,0.24221143,0.05,0.005,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(15,)"
0.39872066,0.00974415,0.21537676,0.05,0.005,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(20, 20)"
0.33184323,0.00949287,0.16471067,0.05,0.005,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(20, 20)"
0.36644636,0.00836304,0.19036264,0.05,0.005,0.4,<class 'activation_function.TanH'>,<function he_initializer at 0x0000026AC72D3F70>,"(10, 10)"
0.43137978,0.00909562,0.24218417,0.05,0.005,0.4,<class 'activation_function.TanH'>,<function he_initializer at 0x0000026AC72D3F70>,"(15,)"
0.32702015,0.0100322,0.16158141,0.05,0.005,0.4,<class 'activation_function.Relu'>,<function he_initializer at 0x0000026AC72D3F70>,"(10, 10)"
0.43137978,0.00909562,0.24219288,0.05,0.005,0.4,<class 'activation_function.Relu'>,<function he_initializer at 0x0000026AC72D3F70>,"(15,)"
0.39042637,0.00977298,0.20804425,0.05,0.005,0.4,<class 'activation_function.TanH'>,<function he_initializer at 0x0000026AC72D3F70>,"(20, 20)"
0.32829691,0.00970085,0.16141299,0.05,0.005,0.4,<class 'activation_function.Relu'>,<function he_initializer at 0x0000026AC72D3F70>,"(20, 20)"
0.35168516,0.00967265,0.17612276,0.05,0.005,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(10, 10)"
0.43063907,0.00883762,0.24105469,0.05,0.005,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(15,)"
0.32417652,0.01050054,0.15847711,0.05,0.005,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(10, 10)"
0.43063907,0.00883762,0.2408661,0.05,0.005,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(15,)"
0.37300726,0.00988904,0.19183047,0.05,0.005,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(20, 20)"
0.32244793,0.01007932,0.15645762,0.05,0.005,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(20, 20)"
0.35389328,0.00955602,0.17806515,0.05,0.005,0.8,<class 'activation_function.TanH'>,<function he_initializer at 0x0000026AC72D3F70>,"(10, 10)"
0.43063907,0.00883762,0.24102288,0.05,0.005,0.8,<class 'activation_function.TanH'>,<function he_initializer at 0x0000026AC72D3F70>,"(15,)"
0.32056664,0.00988191,0.15507389,0.05,0.005,0.8,<class 'activation_function.Relu'>,<function he_initializer at 0x0000026AC72D3F70>,"(10, 10)"
0.43063907,0.00883762,0.24097672,0.05,0.005,0.8,<class 'activation_function.Relu'>,<function he_initializer at 0x0000026AC72D3F70>,"(15,)"
0.36608598,0.01029731,0.1867899,0.05,0.005,0.8,<class 'activation_function.TanH'>,<function he_initializer at 0x0000026AC72D3F70>,"(20, 20)"
